# File: A271.freight_coef.csv
# Title: Coefficients of freight inputs to energy and ag commodities
# Units: million tkm per EJ = ton-meters per GJ
# Comments: price-unit-conversion takes into account the following:
#  (1) transportation output unit is 1e6 times the price unit denominator whereas all other sectors are 1e9.
#  (2) transportation price unit is 1990$ whereas others are 1975$.
#  (3) trn_freight costs are 17x higher than rail mode (the dominant mode for some of these fuels). Some de-rating is appropriate.
# Note: the methods are not set up to handle different tkm inputs for different refined liquid fuel commodities (e.g., ref liq industrial, ref liq enduse need to have the same coef in each region),,,,,,,,
# Column types: cccccnnnnnn
# ----------
region,supplysector,subsector,technology,minicam.energy.input,price.unit.conversion,1971,1990,2000,2015,2100
USA,traded fibercrop,Canada traded fibercrop,Canada traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,Canada traded fibercrop,Canada traded fibercrop,trn_shipping_intl,4.52E-04,1000,1000,1000,1000,1000
USA,traded fibercrop,Central America and Caribbean traded fibercrop,Central America and Caribbean traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,Central America and Caribbean traded fibercrop,Central America and Caribbean traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,Central Asia traded fibercrop,Central Asia traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,China traded fibercrop,China traded fibercrop,trn_freight,3.62E-05,150,150,150,150,150
USA,traded fibercrop,China traded fibercrop,China traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,Colombia traded fibercrop,Colombia traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,Colombia traded fibercrop,Colombia traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,EU-12 traded fibercrop,EU-12 traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,EU-12 traded fibercrop,EU-12 traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,EU-15 traded fibercrop,EU-15 traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,EU-15 traded fibercrop,EU-15 traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,Europe_Eastern traded fibercrop,Europe_Eastern traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,Europe_Eastern traded fibercrop,Europe_Eastern traded fibercrop,trn_shipping_intl,4.52E-04,2000,0,2000,2000,3000
USA,traded fibercrop,Europe_Non_EU traded fibercrop,Europe_Non_EU traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,Europe_Non_EU traded fibercrop,Europe_Non_EU traded fibercrop,trn_shipping_intl,4.52E-04,1500,1500,1500,1500,1500
USA,traded fibercrop,European Free Trade Association traded fibercrop,European Free Trade Association traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,European Free Trade Association traded fibercrop,European Free Trade Association traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,India traded fibercrop,India traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,India traded fibercrop,India traded fibercrop,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
USA,traded fibercrop,Indonesia traded fibercrop,Indonesia traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,Indonesia traded fibercrop,Indonesia traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,Japan traded fibercrop,Japan traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,Japan traded fibercrop,Japan traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,Mexico traded fibercrop,Mexico traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,Mexico traded fibercrop,Mexico traded fibercrop,trn_shipping_intl,4.52E-04,2000,2000,2000,2000,2000
USA,traded fibercrop,Middle East traded fibercrop,Middle East traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,Middle East traded fibercrop,Middle East traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,Pakistan traded fibercrop,Pakistan traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,Pakistan traded fibercrop,Pakistan traded fibercrop,trn_shipping_intl,4.52E-04,2000,2000,2000,2000,2000
USA,traded fibercrop,Russia traded fibercrop,Russia traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,Russia traded fibercrop,Russia traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,South Africa traded fibercrop,South Africa traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,South Africa traded fibercrop,South Africa traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,South America_Northern traded fibercrop,South America_Northern traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,South America_Northern traded fibercrop,South America_Northern traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,South America_Southern traded fibercrop,South America_Southern traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,South America_Southern traded fibercrop,South America_Southern traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,South Asia traded fibercrop,South Asia traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,South Asia traded fibercrop,South Asia traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,South Korea traded fibercrop,South Korea traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,South Korea traded fibercrop,South Korea traded fibercrop,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
USA,traded fibercrop,Southeast Asia traded fibercrop,Southeast Asia traded fibercrop,trn_freight,3.62E-05,50,50,50,50,50
USA,traded fibercrop,Southeast Asia traded fibercrop,Southeast Asia traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,Taiwan traded fibercrop,Taiwan traded fibercrop,trn_freight,3.62E-05,150,150,150,150,150
USA,traded fibercrop,Taiwan traded fibercrop,Taiwan traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fibercrop,USA traded fibercrop,USA traded fibercrop,trn_freight,3.62E-05,600,600,600,600,600
USA,traded fibercrop,USA traded fibercrop,USA traded fibercrop,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,Africa_Eastern traded fruits,Africa_Eastern traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Africa_Eastern traded fruits,Africa_Eastern traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,Africa_Northern traded fruits,Africa_Northern traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Africa_Northern traded fruits,Africa_Northern traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,Africa_Southern traded fruits,Africa_Southern traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Africa_Southern traded fruits,Africa_Southern traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,Africa_Western traded fruits,Africa_Western traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Africa_Western traded fruits,Africa_Western traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,Argentina traded fruits,Argentina traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Argentina traded fruits,Argentina traded fruits,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
USA,traded fruits,Australia_NZ traded fruits,Australia_NZ traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Australia_NZ traded fruits,Australia_NZ traded fruits,trn_shipping_intl,4.52E-04,2500,2500,2500,2500,2500
USA,traded fruits,Brazil traded fruits,Brazil traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Brazil traded fruits,Brazil traded fruits,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
USA,traded fruits,Canada traded fruits,Canada traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Canada traded fruits,Canada traded fruits,trn_shipping_intl,4.52E-04,1000,1000,1000,1000,1000
USA,traded fruits,Central America and Caribbean traded fruits,Central America and Caribbean traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Central America and Caribbean traded fruits,Central America and Caribbean traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,Central Asia traded fruits,Central Asia traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,China traded fruits,China traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,China traded fruits,China traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,Colombia traded fruits,Colombia traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Colombia traded fruits,Colombia traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,EU-12 traded fruits,EU-12 traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,EU-12 traded fruits,EU-12 traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,EU-15 traded fruits,EU-15 traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,EU-15 traded fruits,EU-15 traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,Europe_Eastern traded fruits,Europe_Eastern traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Europe_Eastern traded fruits,Europe_Eastern traded fruits,trn_shipping_intl,4.52E-04,2000,0,2000,2000,3000
USA,traded fruits,Europe_Non_EU traded fruits,Europe_Non_EU traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Europe_Non_EU traded fruits,Europe_Non_EU traded fruits,trn_shipping_intl,4.52E-04,1500,1500,1500,1500,1500
USA,traded fruits,European Free Trade Association traded fruits,European Free Trade Association traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,European Free Trade Association traded fruits,European Free Trade Association traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,India traded fruits,India traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,India traded fruits,India traded fruits,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
USA,traded fruits,Indonesia traded fruits,Indonesia traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Indonesia traded fruits,Indonesia traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,Japan traded fruits,Japan traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Japan traded fruits,Japan traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,Mexico traded fruits,Mexico traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Mexico traded fruits,Mexico traded fruits,trn_shipping_intl,4.52E-04,2000,2000,2000,2000,2000
USA,traded fruits,Middle East traded fruits,Middle East traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Middle East traded fruits,Middle East traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,Pakistan traded fruits,Pakistan traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Pakistan traded fruits,Pakistan traded fruits,trn_shipping_intl,4.52E-04,2000,2000,2000,2000,2000
USA,traded fruits,Russia traded fruits,Russia traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Russia traded fruits,Russia traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,South Africa traded fruits,South Africa traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,South Africa traded fruits,South Africa traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,South America_Northern traded fruits,South America_Northern traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,South America_Northern traded fruits,South America_Northern traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,South America_Southern traded fruits,South America_Southern traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,South America_Southern traded fruits,South America_Southern traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,South Asia traded fruits,South Asia traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,South Asia traded fruits,South Asia traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,South Korea traded fruits,South Korea traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,South Korea traded fruits,South Korea traded fruits,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
USA,traded fruits,Southeast Asia traded fruits,Southeast Asia traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,Southeast Asia traded fruits,Southeast Asia traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,Taiwan traded fruits,Taiwan traded fruits,trn_freight,3.62E-05,150,150,150,150,150
USA,traded fruits,Taiwan traded fruits,Taiwan traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded fruits,USA traded fruits,USA traded fruits,trn_freight,3.62E-05,300,300,300,300,300
USA,traded fruits,USA traded fruits,USA traded fruits,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,Africa_Eastern traded legumes,Africa_Eastern traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Africa_Eastern traded legumes,Africa_Eastern traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,Africa_Northern traded legumes,Africa_Northern traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Africa_Northern traded legumes,Africa_Northern traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,Africa_Southern traded legumes,Africa_Southern traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Africa_Southern traded legumes,Africa_Southern traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,Africa_Western traded legumes,Africa_Western traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Africa_Western traded legumes,Africa_Western traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,Argentina traded legumes,Argentina traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Argentina traded legumes,Argentina traded legumes,trn_shipping_intl,4.52E-04,1000,2000,2000,2000,2000
USA,traded legumes,Australia_NZ traded legumes,Australia_NZ traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Australia_NZ traded legumes,Australia_NZ traded legumes,trn_shipping_intl,4.52E-04,2500,2500,2500,2500,2500
USA,traded legumes,Brazil traded legumes,Brazil traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Brazil traded legumes,Brazil traded legumes,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
USA,traded legumes,Canada traded legumes,Canada traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Canada traded legumes,Canada traded legumes,trn_shipping_intl,4.52E-04,1000,1000,1000,1000,1000
USA,traded legumes,Central America and Caribbean traded legumes,Central America and Caribbean traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Central America and Caribbean traded legumes,Central America and Caribbean traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,Central Asia traded legumes,Central Asia traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,China traded legumes,China traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,China traded legumes,China traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,Colombia traded legumes,Colombia traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Colombia traded legumes,Colombia traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,EU-12 traded legumes,EU-12 traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,EU-12 traded legumes,EU-12 traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,EU-15 traded legumes,EU-15 traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,EU-15 traded legumes,EU-15 traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,Europe_Eastern traded legumes,Europe_Eastern traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Europe_Eastern traded legumes,Europe_Eastern traded legumes,trn_shipping_intl,4.52E-04,2000,0,2000,2000,3000
USA,traded legumes,Europe_Non_EU traded legumes,Europe_Non_EU traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Europe_Non_EU traded legumes,Europe_Non_EU traded legumes,trn_shipping_intl,4.52E-04,1500,1500,1500,1500,1500
USA,traded legumes,European Free Trade Association traded legumes,European Free Trade Association traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,European Free Trade Association traded legumes,European Free Trade Association traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,India traded legumes,India traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,India traded legumes,India traded legumes,trn_shipping_intl,4.52E-04,3000,3000,3000,3000,3000
USA,traded legumes,Indonesia traded legumes,Indonesia traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Indonesia traded legumes,Indonesia traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,Japan traded legumes,Japan traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Japan traded legumes,Japan traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,Mexico traded legumes,Mexico traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Mexico traded legumes,Mexico traded legumes,trn_shipping_intl,4.52E-04,2000,2000,2000,2000,2000
USA,traded legumes,Middle East traded legumes,Middle East traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Middle East traded legumes,Middle East traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,Pakistan traded legumes,Pakistan traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Pakistan traded legumes,Pakistan traded legumes,trn_shipping_intl,4.52E-04,2000,2000,2000,2000,2000
USA,traded legumes,Russia traded legumes,Russia traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Russia traded legumes,Russia traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,South Africa traded legumes,South Africa traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,South Africa traded legumes,South Africa traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,South America_Northern traded legumes,South America_Northern traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,South America_Northern traded legumes,South America_Northern traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,South America_Southern traded legumes,South America_Southern traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,South America_Southern traded legumes,South America_Southern traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,South Asia traded legumes,South Asia traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,South Asia traded legumes,South Asia traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,South Korea traded legumes,South Korea traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,South Korea traded legumes,South Korea traded legumes,trn_shipping_intl,4.52E-04,2000,4000,4000,4000,4000
USA,traded legumes,Southeast Asia traded legumes,Southeast Asia traded legumes,trn_freight,3.62E-05,300,300,300,300,300
USA,traded legumes,Southeast Asia traded legumes,Southeast Asia traded legumes,trn_shipping_intl,4.52E-04,4000,4000,4000,4000,4000
USA,traded legumes,Taiwan traded legumes,Taiwan traded legumes,trn_freight,3.62E-05,150,150,150,150,150
