# File: comtrade_refinedLiquids.csv
# Title: trade of refined liquid products between countries in 2015
# Source: UN Comtrade database: https://comtrade.un.org/data/
# Units: Indicated in data column names
# Column types: iiciicciinnni
# ----------
Year,Reporter Code,Reporter ISO,Trade Flow Code,Partner Code,Partner ISO,Classification,Commodity Code,Qty Unit Code,Qty,Netweight (kg),Trade Value (US$),Flag
2015,710,"ZAF",2,120,"CMR","H4",2710,8,260794,260794,420549,0
2015,710,"ZAF",1,124,"CAN","H4",2710,8,426210,426210,1248980,0
2015,710,"ZAF",2,124,"CAN","H4",2710,8,2370,2370,14048,0
2015,710,"ZAF",1,136,"CYM","H4",2710,8,51768,51768,887,0
2015,710,"ZAF",2,136,"CYM","H4",2710,8,25861000,25861000,3658838,0
2015,710,"ZAF",2,140,"CAF","H4",2710,8,40,40,56,0
2015,724,"ESP",1,124,"CAN","H4",2707,8,1,1,133,0
2015,724,"ESP",2,124,"CAN","H4",2707,8,1,1,19,0
2015,724,"ESP",2,140,"CAF","H4",2707,8,208810,208810,129520,0
2015,724,"ESP",1,120,"CMR","H4",2709,8,484855000,484855000,188696844,0
2015,724,"ESP",1,124,"CAN","H4",2709,8,493792856,493792856,175476434,0
2015,724,"ESP",1,120,"CMR","H4",2710,8,5631040,5631040,2020057,0
2015,724,"ESP",2,120,"CMR","H4",2710,8,1408258,1408258,2374074,0
2015,724,"ESP",1,124,"CAN","H4",2710,8,144158,144158,345262,0
2015,724,"ESP",2,124,"CAN","H4",2710,8,77679342,77679342,72624296,0
2015,724,"ESP",2,140,"CAF","H4",2710,8,1083657,1083657,688294,0
2015,729,"SDN",1,140,"CAF","H3",2709,8,8643,8643,13136,0
2015,729,"SDN",1,124,"CAN","H3",2710,8,21243,21243,117191,0
2015,729,"SDN",1,140,"CAF","H3",2710,8,1,1,64485,0
2015,740,"SUR",1,124,"CAN","H3",2710,8,5,5,1080,0
2015,752,"SWE",2,124,"CAN","H4",2709,8,310,310,118,6
2015,752,"SWE",1,120,"CMR","H4",2710,8,36270000,36270000,20929105,0
2015,752,"SWE",1,124,"CAN","H4",2710,8,18426315,18426315,12871012,6
2015,752,"SWE",2,124,"CAN","H4",2710,8,69006964,69006964,25765403,6
2015,757,"CHE",2,116,"KHM","H4",2710,8,475,475,1903,0
2015,757,"CHE",1,124,"CAN","H4",2710,8,859306,859306,1123497,0
2015,757,"CHE",2,124,"CAN","H4",2710,8,25356726,25356726,15637827,6
2015,757,"CHE",2,136,"CYM","H4",2710,8,22041,22041,13753,6
2015,764,"THA",2,116,"KHM","H4",2707,8,8860,8860,10794,0
2015,764,"THA",2,124,"CAN","H4",2707,8,191,191,2754,0
2015,764,"THA",2,116,"KHM","H4",2709,8,305,305,2099,0
2015,764,"THA",1,116,"KHM","H4",2710,8,6,6,43,0
2015,764,"THA",2,116,"KHM","H4",2710,8,842482472,842482472,682465956,6
2015,764,"THA",2,120,"CMR","H4",2710,8,22120,22120,56888,0
2015,764,"THA",1,124,"CAN","H4",2710,8,309448,309448,1024805,0
2015,764,"THA",2,124,"CAN","H4",2710,8,3689,3689,5599,0
2015,780,"TTO",1,124,"CAN","H3",2710,8,233691,233691,1352794,0
2015,780,"TTO",2,124,"CAN","H3",2710,8,623,623,1208,0
2015,780,"TTO",3,124,"CAN","H3",2710,8,623,623,1208,0
2015,780,"TTO",2,136,"CYM","H3",2710,8,13652,13652,43060,0
2015,784,"ARE",2,124,"CAN","H4",2709,8,30,30,1500,0
2015,784,"ARE",3,124,"CAN","H4",2709,8,30,30,1500,0
2015,784,"ARE",2,116,"KHM","H4",2710,8,2821680,2821680,5452376,0
2015,784,"ARE",2,120,"CMR","H4",2710,8,15280856,15280856,12088400,0
2015,784,"ARE",3,120,"CMR","H4",2710,8,63256,63256,74184,0
2015,784,"ARE",1,124,"CAN","H4",2710,8,1532160,1532160,1753738,6
2015,784,"ARE",2,124,"CAN","H4",2710,8,485210,485210,287600,0
2015,784,"ARE",3,124,"CAN","H4",2710,8,45,45,125,0
2015,784,"ARE",2,140,"CAF","H4",2710,8,249631,249631,182369,0
2015,784,"ARE",3,140,"CAF","H4",2710,8,7081,7081,5572,0
2015,788,"TUN",2,120,"CMR","H4",2710,8,73500,73500,149449,0
2015,788,"TUN",1,124,"CAN","H4",2710,8,778,778,7413,0
2015,792,"TUR",2,116,"KHM","H4",2710,8,2794391,2794391,1555665,0
2015,792,"TUR",2,120,"CMR","H4",2710,8,174001,174001,283994,0
2015,792,"TUR",1,124,"CAN","H4",2710,1,0,NA,6095487,6
2015,792,"TUR",2,124,"CAN","H4",2710,8,12862869,12862869,7711379,0
2015,792,"TUR",2,136,"CYM","H4",2710,8,69302707,69302707,25682638,0
2015,804,"UKR",2,120,"CMR","H4",2710,8,13080,13080,15273,0
2015,804,"UKR",1,124,"CAN","H4",2710,8,453173,453173,1388749,0
2015,804,"UKR",2,124,"CAN","H4",2710,8,100423,100423,89018,0
2015,807,"MKD",1,124,"CAN","H4",2710,8,2740,2740,23985,0
2015,826,"GBR",2,124,"CAN","H4",2707,8,68605,68605,273645,0
2015,826,"GBR",1,120,"CMR","H4",2709,8,294192425,294192425,93545757,0
2015,826,"GBR",1,124,"CAN","H4",2709,8,494454707,494454707,211203508,0
2015,826,"GBR",2,124,"CAN","H4",2709,8,70,70,6252,0
2015,826,"GBR",1,124,"CAN","H4",2710,8,180876735,180876735,93031368,0
2015,826,"GBR",2,124,"CAN","H4",2710,8,257352610,257352610,155672783,0
2015,826,"GBR",2,136,"CYM","H4",2710,8,629,629,1665,0
2015,834,"TZA",1,120,"CMR","H4",2710,8,11810,11810,101347,0
2015,834,"TZA",1,124,"CAN","H4",2710,8,6393,6393,32269,0
2015,842,"USA",1,120,"CMR","H4",2707,8,20000,20000,32500,0
2015,842,"USA",1,124,"CAN","H4",2707,8,141237466,141237466,90234273,6
2015,842,"USA",2,124,"CAN","H4",2707,8,61565668,61565668,47909438,6
2015,842,"USA",3,124,"CAN","H4",2707,8,501834,501834,186440,6
2015,842,"USA",2,136,"CYM","H4",2707,8,229,229,2692,6
2015,842,"USA",1,124,"CAN","H4",2709,8,150233190200,150233190200,49884653972,0
2015,842,"USA",2,124,"CAN","H4",2710,8,19297024336,19297024336,9029086090,0
2015,842,"USA",3,124,"CAN","H4",2710,8,225421082,225421082,129514209,0
2015,842,"USA",1,136,"CYM","H4",2710,8,193214,193214,17689,0
2015,842,"USA",2,136,"CYM","H4",2710,8,106784233,106784233,55161457,0
2015,842,"USA",3,136,"CYM","H4",2710,8,8751,8751,14884,0
2015,842,"USA",2,140,"CAF","H4",2710,8,408,408,10720,0
2015,842,"USA",2,124,"CAN","H4",2709,8,21336330680,21336330680,8103809879,0
2015,842,"USA",3,124,"CAN","H4",2709,8,418533000,418533000,135049111,0
2015,842,"USA",2,116,"KHM","H4",2710,8,464643,464643,851290,0
2015,842,"USA",1,120,"CMR","H4",2710,8,96549927,96549927,43766813,0
2015,842,"USA",2,120,"CMR","H4",2710,8,258852,258852,718229,0
2015,842,"USA",1,124,"CAN","H4",2710,8,21243431580,21243431580,11160959489,0
2015,854,"BFA",1,120,"CMR","H4",2710,8,8804988,8804988,6451184,0
2015,858,"URY",1,124,"CAN","H4",2710,8,4811,4811,25584,0
2015,887,"YEM",1,124,"CAN","H4",2710,8,800,800,1143,0
2015,894,"ZMB",1,124,"CAN","H4",2710,8,1909,1909,2942,0
2015,8,"ALB",1,156,"CHN","H4",2707,8,10170,10170,9249,0
2015,12,"DZA",1,156,"CHN","H4",2707,8,7846,7846,14125,0
2015,24,"AGO",1,156,"CHN","H4",2707,8,2279,2191,3753,0
2015,24,"AGO",1,344,"HKG","H4",2707,8,1,51,592,0
2015,32,"ARG",2,152,"CHL","H4",2707,8,7681484,7681484,6398246,0
2015,32,"ARG",1,156,"CHN","H4",2707,8,128010,128010,336495,0
2015,36,"AUS",1,156,"CHN","H4",2707,8,1946299,1946299,1562981,6
2015,48,"BHR",1,156,"CHN","H4",2707,8,275,275,576,0
2015,50,"BGD",1,156,"CHN","H4",2707,8,20461,20461,40077,0
2015,50,"BGD",1,344,"HKG","H4",2707,8,20,20,213,0
2015,51,"ARM",1,156,"CHN","H4",2707,8,653,653,636,0
2015,56,"BEL",2,156,"CHN","H4",2707,8,313735,313735,779833,0
2015,72,"BWA",1,156,"CHN","H4",2707,8,1,10,64,0
2015,76,"BRA",2,152,"CHL","H4",2707,8,56000,56000,51520,0
2015,76,"BRA",1,156,"CHN","H4",2707,8,137000,137000,253122,0
2015,96,"BRN",1,156,"CHN","H4",2707,8,389,389,584,0
2015,104,"MMR",1,156,"CHN","H4",2707,8,354042,354042,236893,6
2015,104,"MMR",2,156,"CHN","H4",2707,8,264000,264000,106920,0
2015,108,"BDI",1,156,"CHN","H4",2707,8,40,40,65,0
2015,116,"KHM",1,344,"HKG","H4",2707,8,2400,2400,6710,0
2015,120,"CMR",1,156,"CHN","H4",2707,8,377,377,754,0
2015,124,"CAN",1,156,"CHN","H4",2707,8,151209,0,301488,0
2015,124,"CAN",2,156,"CHN","H4",2707,8,14407,14407,3945,0
2015,124,"CAN",2,344,"HKG","H4",2707,8,15424,15424,6318,0
2015,124,"CAN",3,344,"HKG","H4",2707,8,3072,3072,2935,0
2015,132,"CPV",1,156,"CHN","H4",2707,8,735,735,70,0
2015,144,"LKA",1,156,"CHN","H4",2707,8,3558,3558,2865,0
2015,152,"CHL",1,156,"CHN","H4",2707,8,101233,101233,163919,6
2015,156,"CHN",2,152,"CHL","H4",2707,8,80000,80000,96640,0
2015,156,"CHN",2,344,"HKG","H4",2707,8,74630,74630,61047,0
2015,170,"COL",1,156,"CHN","H4",2707,8,1,1,154,0
2015,170,"COL",2,156,"CHN","H4",2707,8,5749,5749,12158,0
2015,180,"COD",1,156,"CHN","H4",2707,8,30,30,9,0
2015,191,"HRV",1,156,"CHN","H4",2707,8,400,400,14521,0
2015,208,"DNK",1,156,"CHN","H4",2707,8,138,138,16765,0
2015,208,"DNK",2,156,"CHN","H4",2707,8,100,100,3170,0
2015,218,"ECU",1,156,"CHN","H4",2707,8,170,170,2084,0
2015,231,"ETH",1,156,"CHN","H4",2707,8,3847,3847,5677,0
2015,242,"FJI",1,156,"CHN","H4",2707,8,2,2,3,0
2015,246,"FIN",1,156,"CHN","H4",2707,8,438,438,363,6
2015,246,"FIN",2,156,"CHN","H4",2707,8,90,90,11166,0
2015,251,"FRA",1,156,"CHN","H4",2707,8,4466147,4466147,5672735,6
2015,251,"FRA",2,156,"CHN","H4",2707,8,6587426,6587426,3712439,0
2015,251,"FRA",2,344,"HKG","H4",2707,8,375,375,6142,0
2015,268,"GEO",1,156,"CHN","H4",2707,8,2261,2261,3408,0
2015,268,"GEO",1,344,"HKG","H4",2707,8,259,259,912,0
2015,276,"DEU",1,156,"CHN","H4",2707,8,8658795,8658795,8081075,0
2015,276,"DEU",2,156,"CHN","H4",2707,8,11096055,11096055,10709527,6
2015,288,"GHA",1,156,"CHN","H4",2707,8,107216,107216,78314,0
2015,324,"GIN",1,156,"CHN","H4",2707,8,540,540,308,0
2015,344,"HKG",1,156,"CHN","H4",2707,8,74650,74650,97263,0
2015,352,"ISL",1,156,"CHN","H4",2707,8,1,1,47,0
2015,360,"IDN",1,156,"CHN","H4",2707,8,1057401,1057401,2366441,0
2015,360,"IDN",1,344,"HKG","H4",2707,8,955,955,16749,0
2015,364,"IRN",1,156,"CHN","H4",2707,8,55668,55668,115926,0
2015,364,"IRN",2,156,"CHN","H4",2707,8,483819,483819,88684,0
2015,376,"ISR",1,156,"CHN","H4",2707,1,NA,7526,6000,0
2015,381,"ITA",1,156,"CHN","H4",2707,8,400,400,2726,0
2015,392,"JPN",1,156,"CHN","H4",2707,8,86884107,86884107,38310821,0
2015,392,"JPN",2,156,"CHN","H4",2707,8,337828391,337828391,206760173,0
2015,392,"JPN",2,344,"HKG","H4",2707,8,948,948,3983,0
2015,398,"KAZ",1,156,"CHN","H4",2707,8,163539,163539,238874,0
2015,398,"KAZ",2,156,"CHN","H4",2707,8,1187797,1187797,512247,0
2015,404,"KEN",1,156,"CHN","H4",2707,8,16698,16698,17577,0
2015,410,"KOR",2,152,"CHL","H4",2707,8,127840,127840,122641,0
2015,410,"KOR",1,156,"CHN","H4",2707,8,56477857,56477857,26346071,0
2015,410,"KOR",2,156,"CHN","H4",2707,8,573752542,573752542,386796964,0
2015,414,"KWT",1,156,"CHN","H4",2707,8,19660,19660,22258,0
2015,417,"KGZ",1,156,"CHN","H4",2707,8,200,200,80,0
2015,418,"LAO",1,156,"CHN","H4",2707,8,462728,462728,555576,6
2015,450,"MDG",1,156,"CHN","H4",2707,8,2152,2152,2700,0
2015,454,"MWI",1,156,"CHN","H4",2707,8,126,126,939,0
2015,458,"MYS",1,156,"CHN","H4",2707,8,1999109,1999109,1203509,0
2015,458,"MYS",2,156,"CHN","H4",2707,8,1205724312,1205724312,772786710,0
2015,458,"MYS",1,344,"HKG","H4",2707,8,2000,2000,6488,0
2015,458,"MYS",2,344,"HKG","H4",2707,8,2719806,2719806,1496116,0
2015,462,"MDV",1,156,"CHN","H4",2707,8,92,92,108,6
2015,480,"MUS",1,156,"CHN","H4",2707,8,27,27,337,0
2015,490,"",1,156,"CHN","H4",2707,8,3359369,3359369,3056463,6
2015,490,"",2,156,"CHN","H4",2707,8,168010832,168010832,109487820,6
2015,490,"",2,344,"HKG","H4",2707,8,251000,251000,231438,0
2015,496,"MNG",1,156,"CHN","H4",2707,8,2816,2816,3200,0
2015,499,"MNE",1,156,"CHN","H4",2707,8,9,9,231,0
2015,504,"MAR",1,156,"CHN","H4",2707,8,90,90,153,0
2015,528,"NLD",1,152,"CHL","H4",2707,8,112,112,131,0
2015,528,"NLD",2,152,"CHL","H4",2707,8,59626,59626,64329,0
2015,528,"NLD",1,156,"CHN","H4",2707,8,2492574,2492574,2282506,0
2015,528,"NLD",2,156,"CHN","H4",2707,8,1155890330,1155890330,673091663,0
2015,528,"NLD",1,344,"HKG","H4",2707,8,269,269,313,0
2015,528,"NLD",2,344,"HKG","H4",2707,8,163,163,198,0
2015,554,"NZL",1,156,"CHN","H4",2707,8,20600,20600,35382,0
2015,566,"NGA",1,156,"CHN","H4",2707,8,402086,402086,298140,6
2015,585,"PLW",1,156,"CHN","H4",2707,8,6,6,24,0
2015,586,"PAK",1,156,"CHN","H4",2707,8,8626000,8626000,4850017,0
2015,616,"POL",2,156,"CHN","H4",2707,8,22360,22360,16211,0
2015,642,"ROU",1,156,"CHN","H4",2707,8,22340,22340,26556,0
2015,643,"RUS",1,156,"CHN","H4",2707,8,956,956,2042,0
2015,643,"RUS",2,156,"CHN","H4",2707,8,12573791,12573791,9849983,0
2015,682,"SAU",1,156,"CHN","H4",2707,8,18786240,18786240,13372776,0
2015,688,"SRB",1,156,"CHN","H4",2707,8,3085,3085,5813,0
2015,699,"IND",2,152,"CHL","H4",2707,8,25380,25380,17958,0
2015,699,"IND",1,156,"CHN","H4",2707,8,8198660,8198660,5725367,0
2015,699,"IND",2,156,"CHN","H4",2707,8,15152002,15152002,9118669,0
2015,702,"SGP",1,156,"CHN","H4",2707,8,86210,86210,123338,0
2015,702,"SGP",2,156,"CHN","H4",2707,8,270430960,270430960,178328053,0
2015,702,"SGP",1,344,"HKG","H4",2707,8,610,610,2962,0
2015,702,"SGP",2,344,"HKG","H4",2707,8,33790,33790,104187,0
2015,704,"VNM",1,156,"CHN","H4",2707,1,NA,NA,428596,0
2015,710,"ZAF",1,156,"CHN","H4",2707,8,15600,15600,29822,0
2015,710,"ZAF",2,156,"CHN","H4",2707,8,718421,718421,920314,0
2015,710,"ZAF",2,344,"HKG","H4",2707,8,60774,60774,94559,0
2015,724,"ESP",1,156,"CHN","H4",2707,8,3,3,163,0
2015,724,"ESP",2,156,"CHN","H4",2707,8,943300,943300,634607,0
2015,752,"SWE",1,156,"CHN","H4",2707,8,175,175,118,6
2015,752,"SWE",2,156,"CHN","H4",2707,8,7260,7260,1778,6
2015,752,"SWE",2,344,"HKG","H4",2707,8,484,484,118,6
2015,757,"CHE",1,156,"CHN","H4",2707,8,103,103,3172,0
2015,764,"THA",1,156,"CHN","H4",2707,8,112036731,112036731,46342645,0
2015,764,"THA",2,156,"CHN","H4",2707,8,2461551110,2461551110,619911297,0
2015,764,"THA",1,344,"HKG","H4",2707,8,2,2,9,0
2015,764,"THA",2,344,"HKG","H4",2707,8,16001,16001,11048,0
2015,784,"ARE",1,156,"CHN","H4",2707,8,2865249,2865249,2388127,0
2015,784,"ARE",2,156,"CHN","H4",2707,8,282690,282690,91912,0
2015,792,"TUR",2,148,"TCD","H4",2707,8,48,48,323,0
2015,792,"TUR",1,156,"CHN","H4",2707,8,701180,701180,622240,0
2015,792,"TUR",2,156,"CHN","H4",2707,8,570,570,381,0
2015,800,"UGA",1,156,"CHN","H4",2707,8,45810,45810,45453,0
2015,804,"UKR",1,156,"CHN","H4",2707,8,8030,8030,35382,0
2015,804,"UKR",2,156,"CHN","H4",2707,8,556985,556985,645775,0
2015,818,"EGY",1,156,"CHN","H4",2707,8,16000,16000,8245,0
2015,826,"GBR",1,156,"CHN","H4",2707,8,104856,104856,448349,0
2015,826,"GBR",2,156,"CHN","H4",2707,8,253700,253700,175045,0
2015,826,"GBR",2,344,"HKG","H4",2707,8,29,29,1299,0
2015,842,"USA",2,152,"CHL","H4",2707,8,208448,208448,191611,6
2015,842,"USA",1,156,"CHN","H4",2707,8,7510306,7510306,2705404,0
2015,842,"USA",2,156,"CHN","H4",2707,8,356145021,356145021,219383042,6
2015,842,"USA",2,344,"HKG","H4",2707,8,198726,198726,208402,6
2015,894,"ZMB",1,156,"CHN","H4",2707,8,1052,1052,5624,0
2015,12,"DZA",2,156,"CHN","H4",2709,8,255969706,255969706,111271385,0
2015,24,"AGO",2,152,"CHL","H4",2709,8,159750480,159750480,53655558,0
2015,24,"AGO",2,156,"CHN","H4",2709,8,45944221512,45944221512,14268667676,0
2015,32,"ARG",2,152,"CHL","H4",2709,8,28936730,28936730,8966883,0
2015,32,"ARG",2,156,"CHN","H4",2709,8,580217000,580217000,169792796,0
2015,36,"AUS",2,156,"CHN","H4",2709,8,282723000,282723000,71526974,0
2015,36,"AUS",2,344,"HKG","H4",2709,8,75838640,75838640,27254991,0
2015,68,"BOL",2,156,"CHN","H4",2709,8,247668300,247668300,92626960,0
2015,76,"BRA",2,152,"CHL","H4",2709,8,3230303243,3230303243,1120995399,0
2015,76,"BRA",2,156,"CHN","H4",2709,8,13156456700,13156456700,4138635289,0
2015,90,"SLB",1,156,"CHN","H4",2709,8,41,41,833,6
2015,90,"SLB",1,344,"HKG","H4",2709,8,4,4,55,6
2015,96,"BRN",2,156,"CHN","H4",2709,8,162902000,162902000,54370958,0
2015,120,"CMR",2,156,"CHN","H4",2709,8,434657279,434657279,329465105,6
2015,124,"CAN",1,148,"TCD","H4",2709,12,3,NA,237,0
2015,124,"CAN",1,156,"CHN","H4",2709,12,1,NA,176,0
2015,124,"CAN",2,156,"CHN","H4",2709,8,217975764,217975764,83379915,6
2015,144,"LKA",1,156,"CHN","H4",2709,8,140,140,1552,0
2015,156,"CHN",1,148,"TCD","H4",2709,8,230708255,230708255,87424904,0
2015,156,"CHN",1,156,"CHN","H4",2709,8,1,1,50,0
2015,156,"CHN",4,156,"CHN","H4",2709,8,1,1,50,0
2015,170,"COL",2,152,"CHL","H4",2709,8,2520756,2520756,880606,0
2015,170,"COL",2,156,"CHN","H4",2709,8,6334047426,6334047426,1796758377,0
2015,178,"COG",2,156,"CHN","H4",2709,8,3810667000,3810667000,1323542699,0
2015,188,"CRI",1,156,"CHN","H4",2709,8,1821,1821,3702,0
2015,218,"ECU",2,152,"CHL","H4",2709,8,3012369586,3012369586,881696088,0
2015,218,"ECU",2,156,"CHN","H4",2709,8,541493048,541493048,157008824,0
2015,231,"ETH",1,156,"CHN","H4",2709,8,1150,1150,2294,0
2015,251,"FRA",1,148,"TCD","H4",2709,8,85535000,85535000,30729491,0
2015,288,"GHA",1,156,"CHN","H4",2709,8,40,40,14,0
2015,288,"GHA",2,156,"CHN","H4",2709,8,1490780350,1490780350,927029154,6
2015,288,"GHA",2,344,"HKG","H4",2709,8,109571000,109571000,45537921,0
2015,360,"IDN",1,156,"CHN","H4",2709,8,154559977,154559977,69649400,0
2015,360,"IDN",2,156,"CHN","H4",2709,8,1599896699,1599896699,631195083,0
2015,381,"ITA",1,148,"TCD","H4",2709,8,136664000,136664000,49544619,0
2015,392,"JPN",1,148,"TCD","H4",2709,8,510510496,510510496,249309947,6
2015,392,"JPN",1,156,"CHN","H4",2709,8,70725400,70725400,17597130,6
2015,398,"KAZ",2,156,"CHN","H4",2709,8,5097891362,5097891362,2048072064,0
2015,410,"KOR",1,156,"CHN","H4",2709,8,25,25,51,0
2015,410,"KOR",2,156,"CHN","H4",2709,8,180,180,200,0
2015,418,"LAO",1,156,"CHN","H4",2709,8,77348,77348,59210,6
2015,422,"LBN",1,156,"CHN","H4",2709,8,2200,2200,1188,0
2015,458,"MYS",2,156,"CHN","H4",2709,8,239065360,239065360,110794902,0
2015,458,"MYS",1,344,"HKG","H4",2709,8,27746800,27746800,13476974,0
2015,484,"MEX",2,156,"CHN","H4",2709,8,887677920,887677920,215165159,0
2015,490,"",1,148,"TCD","H4",2709,8,174153501,174153501,67625584,6
2015,490,"",1,156,"CHN","H4",2709,8,88118000,88118000,36657566,0
2015,496,"MNG",2,156,"CHN","H4",2709,8,1099576647,1099576647,387217279,0
2015,516,"NAM",1,156,"CHN","H4",2709,8,1008,1008,1059,0
2015,524,"NPL",1,156,"CHN","H4",2709,8,48,48,68,0
2015,528,"NLD",1,152,"CHL","H4",2709,8,2229,2229,1593,0
2015,528,"NLD",1,156,"CHN","H4",2709,8,61285,61285,42657,0
2015,528,"NLD",1,344,"HKG","H4",2709,8,5310,5310,3810,0
2015,566,"NGA",2,156,"CHN","H4",2709,8,996789472,996789472,381291112,6
2015,600,"PRY",1,156,"CHN","H4",2709,8,330,330,1372,0
2015,604,"PER",2,152,"CHL","H4",2709,8,18,18,5,0
2015,634,"QAT",1,156,"CHN","H4",2709,8,500,500,137,0
2015,634,"QAT",2,156,"CHN","H4",2709,8,261741013,261741013,82014690,0
2015,643,"RUS",2,156,"CHN","H4",2709,8,38575810839,38575810839,15129184325,0
2015,699,"IND",1,148,"TCD","H4",2709,8,1085106992,1085106992,358683464,0
2015,699,"IND",1,156,"CHN","H4",2709,8,145508000,145508000,62749551,0
2015,702,"SGP",1,156,"CHN","H4",2709,8,40,40,654,0
2015,702,"SGP",2,156,"CHN","H4",2709,8,5750,5750,29282,0
2015,704,"VNM",2,156,"CHN","H4",2709,8,2166094336,2166094336,810271437,0
2015,710,"ZAF",2,156,"CHN","H4",2709,8,252497000,252497000,114188228,0
2015,716,"ZWE",1,156,"CHN","H4",2709,8,93,93,39,0
2015,724,"ESP",2,344,"HKG","H4",2709,8,100,100,232,0
2015,764,"THA",2,156,"CHN","H4",2709,8,703,703,1014,0
2015,784,"ARE",1,156,"CHN","H4",2709,8,36400,36400,1169557,0
2015,800,"UGA",1,156,"CHN","H4",2709,8,220,220,325,0
2015,818,"EGY",2,156,"CHN","H4",2709,8,744500000,744500000,276623188,0
2015,826,"GBR",2,156,"CHN","H4",2709,8,2416948625,2416948625,991349473,0
2015,842,"USA",1,148,"TCD","H4",2709,8,3561331200,3561331200,1303785919,0
2015,842,"USA",2,156,"CHN","H4",2709,8,57488096,57488096,15353789,0
2015,894,"ZMB",1,156,"CHN","H4",2709,8,219579,219579,445426,0
2015,8,"ALB",1,156,"CHN","H4",2710,8,2904,2904,10148,0
2015,12,"DZA",2,148,"TCD","H4",2710,8,5227,5227,3303,0
2015,12,"DZA",1,156,"CHN","H4",2710,8,30202545,30202545,16517011,0
2015,12,"DZA",2,156,"CHN","H4",2710,8,683893936,683893936,310130882,0
2015,12,"DZA",1,344,"HKG","H4",2710,8,29315,29315,53214,0
2015,12,"DZA",2,344,"HKG","H4",2710,8,32025025,32025025,14499204,0
2015,20,"AND",1,156,"CHN","H4",2710,8,2511,2511,3056,0
2015,24,"AGO",1,156,"CHN","H4",2710,8,110152270,110573818,49176963,6
2015,24,"AGO",1,344,"HKG","H4",2710,8,72,72,100,0
2015,31,"AZE",1,156,"CHN","H4",2710,8,5920,5920,4210,0
2015,31,"AZE",2,156,"CHN","H4",2710,8,894523,894523,819219,0
2015,32,"ARG",1,152,"CHL","H4",2710,8,400224,400224,1177274,0
2015,32,"ARG",2,152,"CHL","H4",2710,8,34961365,34961365,29177635,0
2015,32,"ARG",1,156,"CHN","H4",2710,8,133553,133553,163747,0
2015,32,"ARG",2,156,"CHN","H4",2710,8,10620,10620,50790,0
2015,36,"AUS",2,152,"CHL","H4",2710,8,5,5,129,0
2015,36,"AUS",1,156,"CHN","H4",2710,8,1265458386,1265458386,672362806,0
2015,36,"AUS",2,156,"CHN","H4",2710,8,83160991,83160991,42173441,0
2015,36,"AUS",1,344,"HKG","H4",2710,8,4571473,4571473,5918199,0
2015,36,"AUS",2,344,"HKG","H4",2710,8,636944,636944,1755682,0
2015,40,"AUT",2,152,"CHL","H4",2710,8,4761,4761,24155,0
2015,40,"AUT",1,156,"CHN","H4",2710,8,20509,20509,54664,0
2015,40,"AUT",2,156,"CHN","H4",2710,8,8522,8522,64514,0
2015,40,"AUT",2,344,"HKG","H4",2710,8,11111,11111,85582,0
2015,40,"AUT",2,446,"MAC","H4",2710,8,449,449,2281,0
2015,44,"BHS",1,152,"CHL","H4",2710,1,NA,4337,601,4
2015,44,"BHS",1,156,"CHN","H4",2710,1,NA,18870,17004,0
2015,44,"BHS",2,156,"CHN","H4",2710,1,NA,137,174,0
2015,44,"BHS",3,156,"CHN","H4",2710,1,NA,137,174,0
2015,48,"BHR",1,156,"CHN","H4",2710,8,68947,68947,116756,0
2015,48,"BHR",2,156,"CHN","H4",2710,8,496800,496800,96983,0
2015,48,"BHR",2,344,"HKG","H4",2710,8,12312,12312,44323,0
2015,48,"BHR",3,344,"HKG","H4",2710,8,12312,12312,44323,0
2015,50,"BGD",1,156,"CHN","H4",2710,8,395638759,395638759,196781066,6
2015,50,"BGD",2,156,"CHN","H4",2710,8,4390,4390,13163,0
2015,50,"BGD",1,344,"HKG","H4",2710,8,431778,431778,258400,0
2015,51,"ARM",1,156,"CHN","H4",2710,8,1995,1995,5563,0
2015,56,"BEL",2,148,"TCD","H4",2710,8,184300,184300,385402,0
2015,56,"BEL",1,152,"CHL","H4",2710,8,208,208,117,6
2015,56,"BEL",2,152,"CHL","H4",2710,8,3088196,3088196,3645418,0
2015,56,"BEL",1,156,"CHN","H4",2710,8,7834609,7834609,3895006,0
2015,56,"BEL",2,156,"CHN","H4",2710,8,64680711,64680711,54141300,0
2015,56,"BEL",1,344,"HKG","H4",2710,8,1643,1643,7017,0
2015,56,"BEL",2,344,"HKG","H4",2710,8,816819,816819,2193313,6
2015,60,"BMU",1,156,"CHN","H4",2710,8,59,59,190,0
2015,68,"BOL",1,152,"CHL","H4",2710,8,264057804,264057804,196696162,0
2015,68,"BOL",2,152,"CHL","H4",2710,8,700806,700806,796856,0
2015,68,"BOL",1,156,"CHN","H4",2710,8,15859,15859,36800,0
2015,70,"BIH",1,156,"CHN","H4",2710,8,2806,2806,14365,0
2015,72,"BWA",1,156,"CHN","H4",2710,1,0,0,80470,0
2015,76,"BRA",1,152,"CHL","H4",2710,8,134,134,1257,0
2015,76,"BRA",2,152,"CHL","H4",2710,8,1369732,1369732,3549736,6
2015,76,"BRA",1,156,"CHN","H4",2710,8,106406,106406,766365,6
2015,76,"BRA",2,156,"CHN","H4",2710,8,2194726,2194726,3062542,0
